Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,MA5,MA10,RSI,MACD,MACD_Signal,BOLL_MA,BOLL_Upper,BOLL_Lower,ROC,MTM1,MTM3
2017-09-19,2506.2900390625,2507.840087890625,2503.18994140625,2506.64990234375,3253760000,0.0,0.0,2500.948046875,2488.1400390625,67.01527377471754,12.990006943384742,8.468228317077877,2470.7075317382814,2517.145956438088,2424.269107038475,1.985467084995718,2.77978515625,11.02978515625
2017-09-20,2506.840087890625,2508.85009765625,2496.669921875,2508.239990234375,3584570000,0.0,0.0,2502.922021484375,2492.4100341796875,67.55001136066224,13.68972426448363,9.512527506559028,2473.494030761719,2521.9778831349563,2425.0101783884816,1.7318701175143447,1.590087890625,8.010009765625
2017-09-21,2507.159912109375,2507.159912109375,2499.0,2500.60009765625,2965590000,0.0,0.0,2503.918017578125,2495.9600341796877,62.322183339066214,13.472477466924829,10.304517498632189,2476.3220336914064,2524.1660740585016,2428.4779933243112,1.440103792691927,-7.639892578125,-3.27001953125
2017-09-22,2497.260009765625,2503.469970703125,2496.5400390625,2502.219970703125,2877980000,0.0,0.0,2504.316015625,2500.0390380859376,62.976446364652986,13.277957997170233,10.899205598339798,2479.4845336914063,2525.24937045861,2433.7196969242027,1.6571684019179855,1.619873046875,-4.429931640625
2017-09-25,2499.389892578125,2502.5400390625,2488.030029296875,2496.659912109375,3314530000,0.0,0.0,2502.873974609375,2500.8940185546876,59.17796706959316,12.5307035048736,11.225505179646559,2482.1650268554686,2525.139480503282,2439.1905732076552,0.3436264601794248,-5.56005859375,-11.580078125
2017-09-26,2501.0400390625,2503.510009765625,2495.1201171875,2496.840087890625,3070770000,0.0,0.0,2500.91201171875,2500.930029296875,59.26371324949677,11.816820662918872,11.343768276301022,2484.795031738281,2524.2946064596704,2445.2954570168918,0.014424606834118059,0.18017578125,-3.760009765625
2017-09-27,2503.300048828125,2511.75,2495.909912109375,2507.0400390625,3485070000,0.0,0.0,2500.672021484375,2501.797021484375,63.88812553575502,11.936517439623458,11.46231810896551,2487.83203125,2524.075469090826,2451.588593409174,0.34702311780610007,10.199951171875,4.820068359375
2017-09-28,2503.409912109375,2510.81005859375,2502.929931640625,2510.06005859375,3173030000,0.0,0.0,2502.564013671875,2503.241015625,65.1496021110525,12.135181515720888,11.596890790316586,2490.455529785156,2525.0399570873315,2455.871102482981,0.5786113562237016,3.02001953125,13.400146484375
2017-09-29,2509.9599609375,2519.43994140625,2507.989990234375,2519.360107421875,3220260000,0.0,0.0,2505.992041015625,2505.1540283203126,68.76779686423909,12.894421578545462,11.856396947962361,2492.8410400390626,2528.527989467331,2457.1540906107944,0.765134691710978,9.300048828125,22.52001953125
2017-10-02,2521.199951171875,2529.22998046875,2520.39990234375,2529.1201171875,3226370000,0.0,0.0,2512.48408203125,2507.6790283203127,72.04763535786526,14.120899083958648,12.30929737516162,2495.4695434570312,2533.753789625719,2457.1852972883435,1.0084388893287555,9.760009765625,22.080078125
2017-10-03,2530.340087890625,2535.1298828125,2528.85009765625,2534.580078125,3073480000,0.0,0.0,2520.032080078125,2510.4720458984375,73.71085738192332,15.35644502100331,12.918726904329958,2499.306042480469,2537.0922370406583,2461.5198479202795,1.1142431878953252,5.4599609375,24.52001953125
2017-10-04,2533.47998046875,2540.530029296875,2531.800048828125,2537.739990234375,3020770000,0.0,0.0,2526.1720703125,2513.4220458984373,74.65093511940923,16.401535880449956,13.615288699553957,2502.9160400390624,2540.9144252610813,2464.9176548170435,1.1761235015331772,3.159912109375,18.3798828125
2017-10-05,2540.860107421875,2552.510009765625,2540.02001953125,2552.070068359375,3059730000,0.0,0.0,2534.574072265625,2518.56904296875,78.4197296791009,18.17656730588078,14.527544420819323,2507.264538574219,2546.911138718211,2467.617938430227,2.058304754581375,14.330078125,22.949951171875
2017-10-06,2547.43994140625,2549.409912109375,2543.7900390625,2549.330078125,2898270000,0.0,0.0,2540.56806640625,2523.2800537109374,76.09027213830396,19.14154635490513,15.450344807636487,2511.6595458984375,2549.352705759518,2473.966386037357,1.8827324525204414,-2.739990234375,14.75
2017-10-09,2551.389892578125,2551.820068359375,2541.60009765625,2544.72998046875,2486940000,0.0,0.0,2543.6900390625,2528.087060546875,72.21197227708973,19.312487433785464,16.222773332866282,2514.4905395507812,2553.2270720570737,2475.754007044489,1.925375103201854,-4.60009765625,6.989990234375
2017-10-10,2549.989990234375,2555.22998046875,2544.860107421875,2550.639892578125,2962610000,0.0,0.0,2546.902001953125,2533.467041015625,74.04248997393867,19.69777628284328,16.91777392286168,2517.19853515625,2558.1431593706207,2476.253910941879,2.154715672358143,5.909912109375,-1.43017578125
2017-10-11,2550.6201171875,2555.239990234375,2547.949951171875,2555.239990234375,2991320000,0.0,0.0,2550.402001953125,2538.2870361328123,75.4008266703986,20.142124039922237,17.56264394627379,2520.042028808594,2563.313824790207,2476.7702328269806,1.922584020233642,4.60009765625,5.909912109375
2017-10-12,2552.8798828125,2555.330078125,2548.31005859375,2550.929931640625,3157280000,0.0,0.0,2550.173974609375,2542.3740234375,71.61923289536163,19.916897533973497,18.033494663813734,2522.80751953125,2566.57437445209,2479.0406646104097,1.6282428345468336,-4.31005859375,6.199951171875
2017-10-13,2555.659912109375,2557.64990234375,2552.090087890625,2553.169921875,3150470000,0.0,0.0,2550.941943359375,2545.7550048828125,72.39413659754167,19.692153509160562,18.365226432883098,2525.4545166015623,2569.870734329714,2481.0382988734104,1.3420000719041036,2.239990234375,2.530029296875
2017-10-16,2555.570068359375,2559.469970703125,2552.639892578125,2557.639892578125,2918030000,0.0,0.0,2553.52392578125,2548.606982421875,73.92418354407103,19.648238861945174,18.621828918695513,2528.1430053710938,2573.556322635303,2482.7296881068846,1.127656025382473,4.469970703125,2.39990234375
2017-10-17,2557.169921875,2559.7099609375,2554.68994140625,2559.360107421875,2901890000,0.0,0.0,2555.26796875,2551.0849853515624,74.50970258408682,19.52714636107021,18.802892407170454,2530.778515625,2577.049775945214,2484.507255304786,0.9776779006014369,1.72021484375,8.43017578125
2017-10-18,2562.8701171875,2564.110107421875,2559.669921875,2561.260009765625,2999320000,0.0,0.0,2556.47197265625,2553.4369873046876,75.17278034796274,19.361300897936417,18.91457410532365,2533.4295166015627,2580.334730114744,2486.524303088381,0.9268096661501524,1.89990234375,8.090087890625
2017-10-19,2553.389892578125,2562.360107421875,2547.919921875,2562.10009765625,3019520000,0.0,0.0,2558.706005859375,2554.439990234375,75.4765533679251,19.077738946323734,18.947207073523668,2536.5045166015625,2582.400484730028,2490.608548473097,0.3930154356350801,0.840087890625,4.460205078125
2017-10-20,2567.56005859375,2575.43994140625,2567.56005859375,2575.2099609375,3394450000,0.0,0.0,2563.114013671875,2557.027978515625,79.65916875057253,19.68396595315062,19.094558849449058,2540.154016113281,2586.178938148592,2494.1290940779704,1.0151640634756154,13.10986328125,15.849853515625
2017-10-23,2578.080078125,2578.2900390625,2564.330078125,2564.97998046875,3214470000,0.0,0.0,2564.58203125,2559.052978515625,69.67313357649782,19.11854461394796,19.09935600234884,2543.57001953125,2586.0041262596783,2501.135912802822,0.7957622284259003,-10.22998046875,3.719970703125
2017-10-24,2568.659912109375,2572.179931640625,2565.580078125,2569.1298828125,3435660000,0.0,0.0,2566.535986328125,2560.9019775390625,71.24775734263329,18.788721875738702,19.037229177026813,2547.1845092773438,2584.9132728210902,2509.4557457335973,0.7249157471494572,4.14990234375,7.02978515625
2017-10-25,2566.52001953125,2567.39990234375,2544.0,2557.14990234375,3885470000,0.0,0.0,2565.71396484375,2561.09296875,61.34548661191412,17.360529301277893,18.70188920187703,2549.6900024414062,2582.5328939844035,2516.847110898409,0.07474492089487583,-11.97998046875,-18.06005859375
2017-10-26,2560.080078125,2567.070068359375,2559.800048828125,2560.39990234375,3891750000,0.0,0.0,2565.37392578125,2562.0399658203123,62.853794454138495,16.302993474549112,18.22211005641145,2552.206994628906,2579.510660303029,2524.9033289547833,0.371236018114951,3.25,-4.580078125
2017-10-27,2570.260009765625,2582.97998046875,2565.93994140625,2581.070068359375,3896100000,0.0,0.0,2566.545947265625,2564.82998046875,70.68779439735852,16.937552797024637,17.965198604534088,2555.2924926757814,2580.8590469727496,2529.725938378813,1.0927649681806484,20.670166015625,11.940185546875
2017-10-30,2577.75,2580.030029296875,2568.25,2572.830078125,3660230000,0.0,0.0,2568.115966796875,2566.3489990234375,64.81912448680332,16.584372956370316,17.689033474901336,2557.477990722656,2581.016881046076,2533.9391003992364,0.593914162464948,-8.239990234375,15.68017578125
2017-10-31,2575.989990234375,2578.2900390625,2572.14990234375,2575.260009765625,3844420000,0.0,0.0,2569.3419921875,2567.9389892578124,65.72288133732454,16.31251010147571,17.413728800216212,2559.5119873046874,2581.7121291101894,2537.3118454991854,0.6212452205393904,2.429931640625,14.860107421875
2017-11-01,2583.2099609375,2588.39990234375,2574.919921875,2579.360107421875,3841200000,0.0,0.0,2573.784033203125,2569.7489990234376,67.2515741257581,16.240687904532933,17.179120621079555,2561.5929931640626,2582.9882027355998,2540.1977835925254,0.7066872393758361,4.10009765625,-1.7099609375
2017-11-02,2579.4599609375,2581.110107421875,2566.169921875,2579.85009765625,4050140000,0.0,0.0,2577.674072265625,2571.5239990234377,67.43846953138302,16.03842542813709,16.95098158249106,2562.9819946289062,2585.3586059198515,2540.605383337961,0.6927910434193052,0.489990234375,7.02001953125
2017-11-03,2581.929931640625,2588.419921875,2576.77001953125,2587.840087890625,3568710000,0.0,0.0,2579.028076171875,2572.78701171875,70.40451102940935,16.33456173537661,16.82769761306817,2564.9074951171874,2588.9065495498107,2540.908440684564,0.4904503766569368,7.989990234375,12.580078125
2017-11-06,2587.469970703125,2593.3798828125,2585.659912109375,2591.1298828125,3541970000,0.0,0.0,2582.688037109375,2575.402001953125,71.55348131887455,16.64286229196341,16.79073054884722,2567.227490234375,2591.9730092846257,2542.4819711841246,1.0194973271865804,3.289794921875,11.769775390625
2017-11-07,2592.110107421875,2597.02001953125,2584.35009765625,2590.639892578125,3815190000,0.0,0.0,2585.764013671875,2577.5530029296874,71.11066734715673,16.655658523675356,16.763716143812847,2569.227490234375,2594.7807805758725,2543.674199892878,0.837248825352388,-0.489990234375,10.789794921875
2017-11-08,2588.7099609375,2595.469970703125,2585.02001953125,2594.3798828125,3898450000,0.0,0.0,2588.76796875,2581.2760009765625,72.50911739192824,16.774222786320934,16.765817472314467,2571.1844848632813,2598.1815868955478,2544.187382831015,1.455917012711172,3.739990234375,6.539794921875
2017-11-09,2584.0,2586.5,2566.330078125,2584.6201171875,3844100000,0.0,0.0,2589.72197265625,2583.6980224609374,63.82626387289378,15.897398978863293,16.592133773624234,2572.868994140625,2598.7249700181906,2547.0130182630596,0.9459543730484965,-9.759765625,-6.509765625
2017-11-10,2580.179931640625,2583.81005859375,2575.570068359375,2582.300048828125,3489740000,0.0,0.0,2588.61396484375,2583.8210205078126,61.927803195016324,14.844185141173966,16.24254404713418,2574.3255004882812,2598.7514905305466,2549.899510446016,0.047653896878974145,-2.320068359375,-8.33984375
2017-11-13,2576.530029296875,2587.659912109375,2574.47998046875,2584.840087890625,3405200000,0.0,0.0,2587.356005859375,2585.022021484375,63.21772983031965,14.052477300208011,15.804530697748948,2575.685510253906,2599.212167949274,2552.1588525585385,0.4668015143222126,2.5400390625,-9.539794921875
2017-11-14,2577.75,2579.659912109375,2566.56005859375,2578.8701171875,3643580000,0.0,0.0,2585.00205078125,2585.3830322265626,58.22452358488676,12.79581420860086,15.20278739991933,2576.6610107421875,2598.92135133464,2554.400670149735,0.14018419142862726,-5.969970703125,-5.75
2017-11-15,2569.449951171875,2572.840087890625,2557.449951171875,2564.6201171875,3586590000,0.0,0.0,2579.05009765625,2583.909033203125,48.39808517773316,10.528675727044174,14.267965065344299,2576.8290161132813,2598.646251675816,2555.0117805507466,-0.5714591844683481,-14.25,-17.679931640625
2017-11-16,2572.949951171875,2590.090087890625,2572.949951171875,2585.639892578125,3329730000,0.0,0.0,2579.254052734375,2584.4880126953126,59.30751979036411,10.30923391964052,13.476218836203543,2578.006005859375,2599.0019719078905,2557.0100398108593,0.2244236952811729,21.019775390625,0.7998046875
2017-11-17,2582.93994140625,2583.9599609375,2577.6201171875,2578.85009765625,3309800000,0.0,0.0,2578.5640625,2583.589013671875,55.24458884286666,9.478186368281058,12.676612342619046,2578.1880126953124,2599.1449982055597,2557.231027185065,-0.3473935764594649,-6.789794921875,-0.02001953125
2017-11-20,2579.489990234375,2584.639892578125,2578.239990234375,2582.139892578125,3023940000,0.0,0.0,2578.0240234375,2582.6900146484377,56.789198867791825,8.981500999949276,11.937590074085094,2579.046008300781,2599.112316843865,2558.9796997576973,-0.3469525126473805,3.289794921875,17.519775390625
2017-11-21,2589.169921875,2601.18994140625,2589.169921875,2599.030029296875,3351230000,0.0,0.0,2582.056005859375,2583.5290283203126,63.71338558269274,9.837368087795312,11.517545676827137,2580.541015625,2601.909709502176,2559.172321747824,0.3238634880434965,16.89013671875,13.39013671875
2017-11-22,2600.31005859375,2600.93994140625,2595.22998046875,2597.080078125,2764110000,0.0,0.0,2588.547998046875,2583.7990478515626,62.468827803767184,10.240260805726848,11.262088702607079,2582.5375244140623,2602.088405840012,2562.9866429881126,0.10407864054098326,-1.949951171875,18.22998046875
2017-11-24,2600.419921875,2604.2099609375,2600.419921875,2602.419921875,1385890000,0.0,0.0,2591.90400390625,2585.5790283203123,64.51311432018338,10.865189806320814,11.182708923349825,2584.638525390625,2603.177683932373,2566.0993668488773,0.6886816584430688,5.33984375,20.280029296875
2017-11-27,2602.659912109375,2606.409912109375,2598.8701171875,2601.419921875,3017720000,0.0,0.0,2596.41796875,2587.491015625,63.812128871048635,11.151214638052352,11.17641006629033,2585.6560180664064,2605.554457321774,2565.757578811039,0.7404202720575404,-1.0,2.389892578125
2017-11-28,2605.93994140625,2627.68994140625,2605.43994140625,2627.0400390625,3493340000,0.0,0.0,2605.397998046875,2591.7110107421877,72.15882127511233,13.291998830143712,11.599527819061006,2588.3665161132812,2614.6521892892083,2562.080842937354,1.6325942703214746,25.6201171875,29.9599609375
2017-11-29,2627.820068359375,2634.889892578125,2620.320068359375,2626.070068359375,4090630000,0.0,0.0,2610.806005859375,2596.431005859375,71.48656020471903,14.740399051844179,12.227702065617642,2590.907019042969,2621.351595635778,2560.46244245016,1.8302570128406082,-0.969970703125,23.650146484375
2017-11-30,2633.929931640625,2657.739990234375,2633.929931640625,2647.580078125,4965700000,0.0,0.0,2620.906005859375,2604.727001953125,76.6759781154052,17.423102009673585,13.26678205442883,2594.318017578125,2633.3819311886,2555.25410396765,3.2347855489988975,21.510009765625,46.16015625
2017-12-01,2645.10009765625,2650.6201171875,2605.52001953125,2642.219970703125,3950930000,0.0,0.0,2628.866015625,2610.385009765625,73.10541942533011,18.898794025490133,14.393184448641092,2597.4365112304686,2641.3004773777857,2553.5725450831515,2.1882427745413713,-5.360107421875,15.179931640625
2017-12-04,2657.18994140625,2665.18994140625,2639.030029296875,2639.43994140625,4025840000,0.0,0.0,2636.47001953125,2616.443994140625,71.25216319914327,19.617823392826722,15.438112237478219,2600.01650390625,2647.4302378943416,2552.602769918158,2.3494907208862603,-2.780029296875,13.369873046875
2017-12-05,2639.780029296875,2648.719970703125,2627.72998046875,2629.570068359375,3547570000,0.0,0.0,2636.976025390625,2621.18701171875,64.95631628114837,19.170260250757565,16.184541840134088,2601.938513183594,2650.925845713699,2552.951180653489,1.8368553894999584,-9.869873046875,-18.010009765625
2017-12-06,2626.239990234375,2634.409912109375,2624.75,2629.27001953125,3253080000,0.0,0.0,2637.616015625,2624.2110107421877,64.7689514724627,18.57720534403552,16.663074540914373,2603.87001953125,2654.0142160915,2553.7258229709996,1.1635106133250694,-0.300048828125,-12.949951171875
2017-12-07,2628.3798828125,2640.989990234375,2626.530029296875,2636.97998046875,3297060000,0.0,0.0,2635.49599609375,2628.2010009765627,67.37322007961046,18.51589476148638,17.033638585028775,2606.0000244140624,2658.0305023922288,2553.969546435896,1.5363370070805127,7.7099609375,-2.4599609375
2017-12-08,2646.2099609375,2651.64990234375,2644.10009765625,2651.5,3126750000,0.0,0.0,2637.352001953125,2633.1090087890625,71.62691614070661,19.41514421341799,17.509939710706618,2609.3440185546874,2664.1135105284943,2554.5745265808805,1.8859399942511512,14.52001953125,21.929931640625
2017-12-11,2652.18994140625,2660.330078125,2651.469970703125,2659.989990234375,3141480000,0.0,0.0,2641.46201171875,2638.966015625,73.77948994428338,20.575693355840485,18.123090439733392,2613.228515625,2670.8669781882295,2555.5900530617705,2.2514653580864463,8.489990234375,30.719970703125
2017-12-12,2661.72998046875,2669.719970703125,2659.780029296875,2664.110107421875,3568910000,0.0,0.0,2648.37001953125,2642.6730224609373,74.7794731916386,21.579144985448693,18.814301348876455,2617.1920166015625,2677.453308177378,2556.930725025747,1.411096435842829,4.1201171875,27.130126953125
2017-12-13,2667.590087890625,2671.8798828125,2662.85009765625,2662.85009765625,3568360000,0.0,0.0,2655.08603515625,2646.351025390625,73.85187025988435,22.018895255429015,19.45522013018697,2621.391015625,2682.110770550047,2560.6712606999527,1.4005730364937685,-1.260009765625,11.35009765625
2017-12-14,2665.8701171875,2668.090087890625,2652.010009765625,2652.010009765625,3442760000,0.0,0.0,2658.092041015625,2646.7940185546877,66.23917882639408,21.2477650055298,19.813729105255536,2625.7605102539064,2681.665428139059,2569.855592368754,0.16732002469825868,-10.840087890625,-7.97998046875
2017-12-15,2660.6298828125,2679.6298828125,2659.139892578125,2675.81005859375,5736910000,0.0,0.0,2662.954052734375,2650.15302734375,72.85515365706654,22.300042750381635,20.310991834280756,2630.2690185546876,2687.0867690097293,2573.451268099646,1.2712827948873073,23.800048828125,11.699951171875
2017-12-18,2685.919921875,2694.969970703125,2685.919921875,2690.159912109375,3727770000,0.0,0.0,2668.988037109375,2655.2250244140623,75.919267139529,24.015062999014845,21.051806067227574,2635.834509277344,2693.248499149434,2578.420519405254,1.921618670213121,14.349853515625,27.309814453125
2017-12-19,2692.7099609375,2694.43994140625,2680.739990234375,2681.469970703125,3407680000,0.0,0.0,2672.460009765625,2660.4150146484376,70.71362149824743,24.391849201302648,21.71981469404259,2640.8010131835936,2695.7917298412003,2585.810296525987,1.9737029626341496,-8.68994140625,29.4599609375
2017-12-20,2688.179931640625,2691.010009765625,2676.110107421875,2679.25,3246230000,0.0,0.0,2675.739990234375,2665.4130126953123,69.4043658294109,24.231990594853414,22.222249874204756,2644.81201171875,2698.6649247911473,2590.9590986463527,1.9009070995933852,-2.219970703125,3.43994140625
2017-12-21,2683.02001953125,2692.639892578125,2682.39990234375,2684.570068359375,3293130000,0.0,0.0,2682.252001953125,2670.172021484375,70.79965437298779,24.25499012451064,22.628797924265935,2649.1865112304686,2700.884597999508,2597.488424461429,1.8047193472498613,5.320068359375,-5.58984375
2017-12-22,2684.219970703125,2685.35009765625,2678.1298828125,2683.340087890625,2401030000,0.0,0.0,2683.7580078125,2673.3560302734377,70.0047809873432,23.898481455088586,22.882734630430466,2653.23251953125,2702.1088125454335,2604.3562265170667,1.2008330337780482,-1.22998046875,1.8701171875
2017-12-26,2679.090087890625,2682.739990234375,2677.9599609375,2680.5,1970660000,0.0,0.0,2681.826025390625,2675.40703125,68.10346510480575,23.12025846121651,22.930239396587677,2657.1865234375,2700.9406796112185,2613.4323672637815,0.7710559002448658,-2.840087890625,1.25
2017-12-27,2682.10009765625,2685.639892578125,2678.909912109375,2682.6201171875,2202900000,0.0,0.0,2682.0560546875,2677.2580322265626,68.78502240274534,22.41618701987818,22.82742892124578,2659.96552734375,2702.706175525918,2617.2248791615825,0.6947914695439428,2.1201171875,-1.949951171875
2017-12-28,2686.10009765625,2687.659912109375,2682.68994140625,2687.5400390625,2174890000,0.0,0.0,2683.7140625,2679.7270263671876,70.36740526720034,22.001581373303907,22.662259411657406,2663.039025878906,2704.3329606323555,2621.745091125457,0.9271998235267365,4.919921875,4.199951171875
2017-12-29,2689.14990234375,2692.1201171875,2673.610107421875,2673.610107421875,2447760000,0.0,0.0,2681.5220703125,2681.8870361328127,60.94687314061471,20.314797999404618,22.19276712920685,2664.34052734375,2705.221712189402,2623.4593424980985,0.8144802461797163,-13.929931640625,-6.889892578125
2018-01-02,2683.72998046875,2695.889892578125,2682.360107421875,2695.81005859375,3397430000,0.0,0.0,2684.016064453125,2683.8870361328127,68.24352881261731,20.532672680295036,21.86074823942449,2667.0200317382814,2708.8113832694876,2625.2286802070753,0.7474372082490355,22.199951171875,13.18994140625
2018-01-03,2697.85009765625,2714.3701171875,2697.77001953125,2713.06005859375,3544030000,0.0,0.0,2690.528076171875,2686.17705078125,72.53724988995592,21.84545002081859,21.85768859570331,2670.701037597656,2715.1484817979754,2626.2535933973368,0.8512559562460664,17.25,25.52001953125
2018-01-04,2719.31005859375,2729.2900390625,2719.070068359375,2723.989990234375,3697340000,0.0,0.0,2698.80205078125,2690.429052734375,74.85695360621796,23.49693165756571,22.18553720807579,2675.4220336914063,2721.502472322386,2629.3415950604267,1.5856981430264039,10.929931640625,50.3798828125
2018-01-05,2731.330078125,2743.449951171875,2727.919921875,2743.14990234375,3239280000,0.0,0.0,2709.9240234375,2696.81904296875,78.31484792016644,26.0514822630862,22.95872621907787,2681.1160278320312,2731.157709009756,2631.0743466543063,2.3849921561537757,19.159912109375,47.33984375
2018-01-08,2742.669921875,2748.510009765625,2737.60009765625,2747.7099609375,3246160000,0.0,0.0,2724.743994140625,2703.1330322265626,79.05321575935609,28.11979316932775,23.99093960912785,2686.6525268554688,2740.4914907005145,2632.813563010423,2.35195547034881,4.56005859375,34.64990234375
2018-01-09,2751.14990234375,2759.139892578125,2747.860107421875,2751.2900390625,3467460000,0.0,0.0,2735.839990234375,2709.92802734375,79.63936523069123,29.705401471433106,25.1338319815889,2691.6420288085938,2750.065017935079,2633.2190396821084,2.532289942617383,3.580078125,27.300048828125
2018-01-10,2745.550048828125,2750.800048828125,2736.06005859375,2748.22998046875,3579900000,0.0,0.0,2742.873974609375,2716.701025390625,77.6395227152488,30.365056846271727,26.180076954525468,2696.0540283203127,2757.6536640183285,2634.454392622297,2.526766665500846,-3.06005859375,5.080078125
2018-01-11,2752.969970703125,2767.56005859375,2752.780029296875,2767.56005859375,3645690000,0.0,0.0,2751.58798828125,2725.19501953125,80.9019804303312,32.077840858225045,27.359629735265386,2701.226525878906,2768.6318988871953,2633.821152870617,3.1663052424769855,19.330078125,19.85009765625
2018-01-12,2770.179931640625,2787.85009765625,2769.639892578125,2786.239990234375,3587220000,0.0,0.0,2760.206005859375,2735.0650146484377,83.41957522204271,34.544343210907755,28.796572430393862,2707.3960205078124,2782.1937633296584,2632.5982776859664,3.672501608805967,18.679931640625,34.949951171875
2018-01-16,2798.9599609375,2807.5400390625,2768.639892578125,2776.419921875,4362880000,0.0,0.0,2765.947998046875,2745.34599609375,77.62622385175602,35.29975306869028,30.097208558053147,2713.6165161132812,2789.7018332331745,2637.531198993388,3.845355542594908,-9.820068359375,28.18994140625
2018-01-17,2784.989990234375,2807.0400390625,2778.3798828125,2802.56005859375,3790340000,0.0,0.0,2776.202001953125,2756.02099609375,81.34096889029047,37.57457508219568,31.592681862881655,2719.9540161132813,2803.526840870041,2636.381191356522,3.959848716332992,26.14013671875,35.0
2018-01-18,2802.39990234375,2805.830078125,2792.56005859375,2798.030029296875,3703300000,0.0,0.0,2786.16201171875,2764.5179931640623,78.8962773264235,38.56727289721766,32.98760006974886,2725.347521972656,2814.557337365843,2636.137706579469,3.1318868314019976,-4.530029296875,11.7900390625
2018-01-19,2802.60009765625,2810.330078125,2798.080078125,2810.300048828125,3724230000,0.0,0.0,2794.710009765625,2773.1489990234377,80.59728460778226,39.88431949099822,34.366943953998735,2731.789025878906,2826.1167757547573,2637.461276003055,3.168515996871335,12.27001953125,33.880126953125
2018-01-22,2809.159912109375,2833.030029296875,2808.1201171875,2832.969970703125,3489480000,0.0,0.0,2804.056005859375,2782.131005859375,83.27892612081637,42.270098259733004,35.94757481514559,2739.4750244140623,2840.5845885091458,2638.365460318979,3.274340504783657,22.669921875,30.409912109375
2018-01-23,2835.050048828125,2842.239990234375,2830.590087890625,2839.1298828125,3541140000,0.0,0.0,2816.597998046875,2791.272998046875,83.92889580256778,44.14897662846715,37.58785517780991,2747.203015136719,2854.10388762636,2640.3021426470777,3.327131435801478,6.159912109375,41.099853515625
2018-01-24,2845.419921875,2852.969970703125,2824.81005859375,2837.5400390625,4079270000,0.0,0.0,2823.593994140625,2799.897998046875,83.0318016894193,44.991084947236686,39.068501131695264,2754.9130126953123,2864.6259939631627,2645.200031427462,3.1348930420069365,-1.58984375,27.239990234375
2018-01-25,2846.239990234375,2848.56005859375,2830.93994140625,2839.25,3873100000,0.0,0.0,2831.83798828125,2809.0,83.2393096815354,45.274544645591504,40.30970983447452,2762.8505126953123,2872.865640433051,2652.8353849575738,3.3119506074133387,1.7099609375,6.280029296875
2018-01-26,2847.47998046875,2872.8701171875,2846.179931640625,2872.8701171875,3474680000,0.0,0.0,2844.352001953125,2819.531005859375,86.68665002844536,47.6626258983415,41.78029304724792,2772.3630126953126,2886.009235183065,2658.7167902075603,3.8051589257022345,33.6201171875,33.740234375
2018-01-29,2867.22998046875,2870.6201171875,2851.47998046875,2853.530029296875,3587420000,0.0,0.0,2848.464013671875,2826.260009765625,76.88943111973741,47.44766686693265,42.91376781118487,2780.6625122070313,2892.455523326906,2668.8695010871566,2.4150841025305736,-19.340087890625,15.989990234375
2018-01-30,2832.739990234375,2837.75,2818.27001953125,2822.429931640625,4012070000,0.0,0.0,2845.1240234375,2830.8610107421873,64.30379456854814,44.257618047900905,43.18253785852808,2788.1035034179686,2889.1932501980214,2687.013756637916,1.6571704230732065,-31.10009765625,-16.820068359375
2018-01-31,2832.409912109375,2839.260009765625,2813.0400390625,2823.81005859375,4276270000,0.0,0.0,2842.37802734375,2832.9860107421873,64.5808639087613,41.36402732785018,42.8188357523925,2794.5035034179687,2886.817131788879,2702.189875047058,0.7582353118477991,1.380126953125,-49.06005859375
2018-02-01,2816.449951171875,2835.9599609375,2812.699951171875,2821.97998046875,3977380000,0.0,0.0,2838.9240234375,2835.381005859375,63.87288837482988,38.47959500640991,41.95098760319598,2799.949499511719,2884.5629525126096,2715.336046510828,0.8559576173631456,-1.830078125,-31.550048828125
2018-02-02,2808.919921875,2808.919921875,2759.969970703125,2762.1298828125,4340220000,0.0,0.0,2816.7759765625,2830.5639892578124,46.08117242496744,31.006831465678715,39.76215637569253,2801.856494140625,2880.790266278796,2722.9227220024536,-1.714057758199583,-59.85009765625,-60.300048828125
2018-02-05,2741.06005859375,2763.389892578125,2638.169921875,2648.93994140625,5310840000,0.0,0.0,2775.857958984375,2812.160986328125,29.401232744657335,15.769350955881691,34.96359529173036,2797.14599609375,2898.8041427024295,2695.4878494850705,-6.496010589593359,-113.18994140625,-174.8701171875
2018-02-06,2614.780029296875,2701.0400390625,2593.070068359375,2695.139892578125,5917350000,0.0,0.0,2750.399951171875,2797.7619873046874,39.09210580992494,7.3369124624200595,29.4382587258683,2794.5174926757813,2903.9768743704835,2685.058110981079,-5.071623919217661,46.199951171875,-126.840087890625
2018-02-07,2690.949951171875,2727.669921875,2681.330078125,2681.659912109375,4646300000,0.0,0.0,2721.969921875,2782.173974609375,37.47570867761209,-0.42863650816889276,23.464879679060864,2791.035986328125,2910.276782209158,2671.7951904470924,-5.493495239088375,-13.47998046875,-80.469970703125
2018-02-08,2685.010009765625,2685.27001953125,2580.56005859375,2581.0,5333840000,0.0,0.0,2673.77392578125,2756.348974609375,28.124046977656818,-14.537721864129253,15.864359370422843,2782.6744873046873,2933.7560012095228,2631.592973399852,-9.095711895747115,-100.659912109375,-67.93994140625
